date,sequence,frame_id,image_path,lidar_path,image_ok,lidar_ok,image_height,image_width,lidar_points,split,depth_path
2011_09_26,2011_09_26_drive_0001_sync,70,E:\monodepth_project\data\kitti\2011_09_26\2011_09_26_drive_0001_sync\image_02\data\0000000070.png,E:\monodepth_project\data\kitti\2011_09_26\2011_09_26_drive_0001_sync\velodyne_points\data\0000000070.bin,True,True,375,1242,122973,train,E:\monodepth_project\data\kitti\depth_maps\2011_09_26_2011_09_26_drive_0001_sync_70.npy
2011_09_26,2011_09_26_drive_0001_sync,71,E:\monodepth_project\data\kitti\2011_09_26\2011_09_26_drive_0001_sync\image_02\data\0000000071.png,E:\monodepth_project\data\kitti\2011_09_26\2011_09_26_drive_0001_sync\velodyne_points\data\0000000071.bin,True,True,375,1242,123038,train,E:\monodepth_project\data\kitti\depth_maps\2011_09_26_2011_09_26_drive_0001_sync_71.npy
2011_09_26,2011_09_26_drive_0001_sync,72,E:\monodepth_project\data\kitti\2011_09_26\2011_09_26_drive_0001_sync\image_02\data\0000000072.png,E:\monodepth_project\data\kitti\2011_09_26\2011_09_26_drive_0001_sync\velodyne_points\data\0000000072.bin,True,True,375,1242,123007,train,E:\monodepth_project\data\kitti\depth_maps\2011_09_26_2011_09_26_drive_0001_sync_72.npy
2011_09_26,2011_09_26_drive_0001_sync,73,E:\monodepth_project\data\kitti\2011_09_26\2011_09_26_drive_0001_sync\image_02\data\0000000073.png,E:\monodepth_project\data\kitti\2011_09_26\2011_09_26_drive_0001_sync\velodyne_points\data\0000000073.bin,True,True,375,1242,123012,train,E:\monodepth_project\data\kitti\depth_maps\2011_09_26_2011_09_26_drive_0001_sync_73.npy
2011_09_26,2011_09_26_drive_0001_sync,74,E:\monodepth_project\data\kitti\2011_09_26\2011_09_26_drive_0001_sync\image_02\data\0000000074.png,E:\monodepth_project\data\kitti\2011_09_26\2011_09_26_drive_0001_sync\velodyne_points\data\0000000074.bin,True,True,375,1242,123048,train,E:\monodepth_project\data\kitti\depth_maps\2011_09_26_2011_09_26_drive_0001_sync_74.npy
2011_09_26,2011_09_26_drive_0001_sync,75,E:\monodepth_project\data\kitti\2011_09_26\2011_09_26_drive_0001_sync\image_02\data\0000000075.png,E:\monodepth_project\data\kitti\2011_09_26\2011_09_26_drive_0001_sync\velodyne_points\data\0000000075.bin,True,True,375,1242,123092,train,E:\monodepth_project\data\kitti\depth_maps\2011_09_26_2011_09_26_drive_0001_sync_75.npy
2011_09_26,2011_09_26_drive_0001_sync,76,E:\monodepth_project\data\kitti\2011_09_26\2011_09_26_drive_0001_sync\image_02\data\0000000076.png,E:\monodepth_project\data\kitti\2011_09_26\2011_09_26_drive_0001_sync\velodyne_points\data\0000000076.bin,True,True,375,1242,122965,train,E:\monodepth_project\data\kitti\depth_maps\2011_09_26_2011_09_26_drive_0001_sync_76.npy
2011_09_26,2011_09_26_drive_0001_sync,77,E:\monodepth_project\data\kitti\2011_09_26\2011_09_26_drive_0001_sync\image_02\data\0000000077.png,E:\monodepth_project\data\kitti\2011_09_26\2011_09_26_drive_0001_sync\velodyne_points\data\0000000077.bin,True,True,375,1242,123029,train,E:\monodepth_project\data\kitti\depth_maps\2011_09_26_2011_09_26_drive_0001_sync_77.npy
2011_09_26,2011_09_26_drive_0001_sync,78,E:\monodepth_project\data\kitti\2011_09_26\2011_09_26_drive_0001_sync\image_02\data\0000000078.png,E:\monodepth_project\data\kitti\2011_09_26\2011_09_26_drive_0001_sync\velodyne_points\data\0000000078.bin,True,True,375,1242,123006,train,E:\monodepth_project\data\kitti\depth_maps\2011_09_26_2011_09_26_drive_0001_sync_78.npy
2011_09_26,2011_09_26_drive_0001_sync,79,E:\monodepth_project\data\kitti\2011_09_26\2011_09_26_drive_0001_sync\image_02\data\0000000079.png,E:\monodepth_project\data\kitti\2011_09_26\2011_09_26_drive_0001_sync\velodyne_points\data\0000000079.bin,True,True,375,1242,123026,train,E:\monodepth_project\data\kitti\depth_maps\2011_09_26_2011_09_26_drive_0001_sync_79.npy
2011_09_26,2011_09_26_drive_0001_sync,80,E:\monodepth_project\data\kitti\2011_09_26\2011_09_26_drive_0001_sync\image_02\data\0000000080.png,E:\monodepth_project\data\kitti\2011_09_26\2011_09_26_drive_0001_sync\velodyne_points\data\0000000080.bin,True,True,375,1242,123176,train,E:\monodepth_project\data\kitti\depth_maps\2011_09_26_2011_09_26_drive_0001_sync_80.npy
2011_09_26,2011_09_26_drive_0001_sync,81,E:\monodepth_project\data\kitti\2011_09_26\2011_09_26_drive_0001_sync\image_02\data\0000000081.png,E:\monodepth_project\data\kitti\2011_09_26\2011_09_26_drive_0001_sync\velodyne_points\data\0000000081.bin,True,True,375,1242,123136,train,E:\monodepth_project\data\kitti\depth_maps\2011_09_26_2011_09_26_drive_0001_sync_81.npy
2011_09_26,2011_09_26_drive_0001_sync,82,E:\monodepth_project\data\kitti\2011_09_26\2011_09_26_drive_0001_sync\image_02\data\0000000082.png,E:\monodepth_project\data\kitti\2011_09_26\2011_09_26_drive_0001_sync\velodyne_points\data\0000000082.bin,True,True,375,1242,123152,train,E:\monodepth_project\data\kitti\depth_maps\2011_09_26_2011_09_26_drive_0001_sync_82.npy
2011_09_26,2011_09_26_drive_0001_sync,83,E:\monodepth_project\data\kitti\2011_09_26\2011_09_26_drive_0001_sync\image_02\data\0000000083.png,E:\monodepth_project\data\kitti\2011_09_26\2011_09_26_drive_0001_sync\velodyne_points\data\0000000083.bin,True,True,375,1242,123109,train,E:\monodepth_project\data\kitti\depth_maps\2011_09_26_2011_09_26_drive_0001_sync_83.npy
2011_09_26,2011_09_26_drive_0001_sync,84,E:\monodepth_project\data\kitti\2011_09_26\2011_09_26_drive_0001_sync\image_02\data\0000000084.png,E:\monodepth_project\data\kitti\2011_09_26\2011_09_26_drive_0001_sync\velodyne_points\data\0000000084.bin,True,True,375,1242,123053,train,E:\monodepth_project\data\kitti\depth_maps\2011_09_26_2011_09_26_drive_0001_sync_84.npy
2011_09_26,2011_09_26_drive_0001_sync,85,E:\monodepth_project\data\kitti\2011_09_26\2011_09_26_drive_0001_sync\image_02\data\0000000085.png,E:\monodepth_project\data\kitti\2011_09_26\2011_09_26_drive_0001_sync\velodyne_points\data\0000000085.bin,True,True,375,1242,123124,train,E:\monodepth_project\data\kitti\depth_maps\2011_09_26_2011_09_26_drive_0001_sync_85.npy
2011_09_26,2011_09_26_drive_0001_sync,86,E:\monodepth_project\data\kitti\2011_09_26\2011_09_26_drive_0001_sync\image_02\data\0000000086.png,E:\monodepth_project\data\kitti\2011_09_26\2011_09_26_drive_0001_sync\velodyne_points\data\0000000086.bin,True,True,375,1242,123033,train,E:\monodepth_project\data\kitti\depth_maps\2011_09_26_2011_09_26_drive_0001_sync_86.npy
2011_09_26,2011_09_26_drive_0001_sync,87,E:\monodepth_project\data\kitti\2011_09_26\2011_09_26_drive_0001_sync\image_02\data\0000000087.png,E:\monodepth_project\data\kitti\2011_09_26\2011_09_26_drive_0001_sync\velodyne_points\data\0000000087.bin,True,True,375,1242,122955,train,E:\monodepth_project\data\kitti\depth_maps\2011_09_26_2011_09_26_drive_0001_sync_87.npy
2011_09_26,2011_09_26_drive_0001_sync,88,E:\monodepth_project\data\kitti\2011_09_26\2011_09_26_drive_0001_sync\image_02\data\0000000088.png,E:\monodepth_project\data\kitti\2011_09_26\2011_09_26_drive_0001_sync\velodyne_points\data\0000000088.bin,True,True,375,1242,122978,train,E:\monodepth_project\data\kitti\depth_maps\2011_09_26_2011_09_26_drive_0001_sync_88.npy
2011_09_26,2011_09_26_drive_0001_sync,89,E:\monodepth_project\data\kitti\2011_09_26\2011_09_26_drive_0001_sync\image_02\data\0000000089.png,E:\monodepth_project\data\kitti\2011_09_26\2011_09_26_drive_0001_sync\velodyne_points\data\0000000089.bin,True,True,375,1242,122919,train,E:\monodepth_project\data\kitti\depth_maps\2011_09_26_2011_09_26_drive_0001_sync_89.npy
2011_09_26,2011_09_26_drive_0001_sync,90,E:\monodepth_project\data\kitti\2011_09_26\2011_09_26_drive_0001_sync\image_02\data\0000000090.png,E:\monodepth_project\data\kitti\2011_09_26\2011_09_26_drive_0001_sync\velodyne_points\data\0000000090.bin,True,True,375,1242,122987,train,E:\monodepth_project\data\kitti\depth_maps\2011_09_26_2011_09_26_drive_0001_sync_90.npy
2011_09_26,2011_09_26_drive_0001_sync,91,E:\monodepth_project\data\kitti\2011_09_26\2011_09_26_drive_0001_sync\image_02\data\0000000091.png,E:\monodepth_project\data\kitti\2011_09_26\2011_09_26_drive_0001_sync\velodyne_points\data\0000000091.bin,True,True,375,1242,123040,train,E:\monodepth_project\data\kitti\depth_maps\2011_09_26_2011_09_26_drive_0001_sync_91.npy
2011_09_26,2011_09_26_drive_0001_sync,92,E:\monodepth_project\data\kitti\2011_09_26\2011_09_26_drive_0001_sync\image_02\data\0000000092.png,E:\monodepth_project\data\kitti\2011_09_26\2011_09_26_drive_0001_sync\velodyne_points\data\0000000092.bin,True,True,375,1242,123020,train,E:\monodepth_project\data\kitti\depth_maps\2011_09_26_2011_09_26_drive_0001_sync_92.npy
2011_09_26,2011_09_26_drive_0001_sync,93,E:\monodepth_project\data\kitti\2011_09_26\2011_09_26_drive_0001_sync\image_02\data\0000000093.png,E:\monodepth_project\data\kitti\2011_09_26\2011_09_26_drive_0001_sync\velodyne_points\data\0000000093.bin,True,True,375,1242,123127,train,E:\monodepth_project\data\kitti\depth_maps\2011_09_26_2011_09_26_drive_0001_sync_93.npy
2011_09_26,2011_09_26_drive_0001_sync,94,E:\monodepth_project\data\kitti\2011_09_26\2011_09_26_drive_0001_sync\image_02\data\0000000094.png,E:\monodepth_project\data\kitti\2011_09_26\2011_09_26_drive_0001_sync\velodyne_points\data\0000000094.bin,True,True,375,1242,123140,train,E:\monodepth_project\data\kitti\depth_maps\2011_09_26_2011_09_26_drive_0001_sync_94.npy
2011_09_26,2011_09_26_drive_0001_sync,95,E:\monodepth_project\data\kitti\2011_09_26\2011_09_26_drive_0001_sync\image_02\data\0000000095.png,E:\monodepth_project\data\kitti\2011_09_26\2011_09_26_drive_0001_sync\velodyne_points\data\0000000095.bin,True,True,375,1242,123162,train,E:\monodepth_project\data\kitti\depth_maps\2011_09_26_2011_09_26_drive_0001_sync_95.npy
2011_09_26,2011_09_26_drive_0001_sync,96,E:\monodepth_project\data\kitti\2011_09_26\2011_09_26_drive_0001_sync\image_02\data\0000000096.png,E:\monodepth_project\data\kitti\2011_09_26\2011_09_26_drive_0001_sync\velodyne_points\data\0000000096.bin,True,True,375,1242,123253,train,E:\monodepth_project\data\kitti\depth_maps\2011_09_26_2011_09_26_drive_0001_sync_96.npy
2011_09_26,2011_09_26_drive_0001_sync,97,E:\monodepth_project\data\kitti\2011_09_26\2011_09_26_drive_0001_sync\image_02\data\0000000097.png,E:\monodepth_project\data\kitti\2011_09_26\2011_09_26_drive_0001_sync\velodyne_points\data\0000000097.bin,True,True,375,1242,123259,train,E:\monodepth_project\data\kitti\depth_maps\2011_09_26_2011_09_26_drive_0001_sync_97.npy
2011_09_26,2011_09_26_drive_0001_sync,98,E:\monodepth_project\data\kitti\2011_09_26\2011_09_26_drive_0001_sync\image_02\data\0000000098.png,E:\monodepth_project\data\kitti\2011_09_26\2011_09_26_drive_0001_sync\velodyne_points\data\0000000098.bin,True,True,375,1242,123174,train,E:\monodepth_project\data\kitti\depth_maps\2011_09_26_2011_09_26_drive_0001_sync_98.npy
2011_09_26,2011_09_26_drive_0001_sync,99,E:\monodepth_project\data\kitti\2011_09_26\2011_09_26_drive_0001_sync\image_02\data\0000000099.png,E:\monodepth_project\data\kitti\2011_09_26\2011_09_26_drive_0001_sync\velodyne_points\data\0000000099.bin,True,True,375,1242,123181,train,E:\monodepth_project\data\kitti\depth_maps\2011_09_26_2011_09_26_drive_0001_sync_99.npy
2011_09_26,2011_09_26_drive_0001_sync,100,E:\monodepth_project\data\kitti\2011_09_26\2011_09_26_drive_0001_sync\image_02\data\0000000100.png,E:\monodepth_project\data\kitti\2011_09_26\2011_09_26_drive_0001_sync\velodyne_points\data\0000000100.bin,True,True,375,1242,123118,train,E:\monodepth_project\data\kitti\depth_maps\2011_09_26_2011_09_26_drive_0001_sync_100.npy
2011_09_26,2011_09_26_drive_0001_sync,101,E:\monodepth_project\data\kitti\2011_09_26\2011_09_26_drive_0001_sync\image_02\data\0000000101.png,E:\monodepth_project\data\kitti\2011_09_26\2011_09_26_drive_0001_sync\velodyne_points\data\0000000101.bin,True,True,375,1242,123014,train,E:\monodepth_project\data\kitti\depth_maps\2011_09_26_2011_09_26_drive_0001_sync_101.npy
2011_09_26,2011_09_26_drive_0001_sync,102,E:\monodepth_project\data\kitti\2011_09_26\2011_09_26_drive_0001_sync\image_02\data\0000000102.png,E:\monodepth_project\data\kitti\2011_09_26\2011_09_26_drive_0001_sync\velodyne_points\data\0000000102.bin,True,True,375,1242,122964,train,E:\monodepth_project\data\kitti\depth_maps\2011_09_26_2011_09_26_drive_0001_sync_102.npy
2011_09_26,2011_09_26_drive_0001_sync,103,E:\monodepth_project\data\kitti\2011_09_26\2011_09_26_drive_0001_sync\image_02\data\0000000103.png,E:\monodepth_project\data\kitti\2011_09_26\2011_09_26_drive_0001_sync\velodyne_points\data\0000000103.bin,True,True,375,1242,122876,train,E:\monodepth_project\data\kitti\depth_maps\2011_09_26_2011_09_26_drive_0001_sync_103.npy
2011_09_26,2011_09_26_drive_0001_sync,104,E:\monodepth_project\data\kitti\2011_09_26\2011_09_26_drive_0001_sync\image_02\data\0000000104.png,E:\monodepth_project\data\kitti\2011_09_26\2011_09_26_drive_0001_sync\velodyne_points\data\0000000104.bin,True,True,375,1242,122718,train,E:\monodepth_project\data\kitti\depth_maps\2011_09_26_2011_09_26_drive_0001_sync_104.npy
2011_09_26,2011_09_26_drive_0001_sync,105,E:\monodepth_project\data\kitti\2011_09_26\2011_09_26_drive_0001_sync\image_02\data\0000000105.png,E:\monodepth_project\data\kitti\2011_09_26\2011_09_26_drive_0001_sync\velodyne_points\data\0000000105.bin,True,True,375,1242,122543,train,E:\monodepth_project\data\kitti\depth_maps\2011_09_26_2011_09_26_drive_0001_sync_105.npy
2011_09_26,2011_09_26_drive_0001_sync,106,E:\monodepth_project\data\kitti\2011_09_26\2011_09_26_drive_0001_sync\image_02\data\0000000106.png,E:\monodepth_project\data\kitti\2011_09_26\2011_09_26_drive_0001_sync\velodyne_points\data\0000000106.bin,True,True,375,1242,122669,train,E:\monodepth_project\data\kitti\depth_maps\2011_09_26_2011_09_26_drive_0001_sync_106.npy
2011_09_26,2011_09_26_drive_0002_sync,0,E:\monodepth_project\data\kitti\2011_09_26\2011_09_26_drive_0002_sync\image_02\data\0000000000.png,E:\monodepth_project\data\kitti\2011_09_26\2011_09_26_drive_0002_sync\velodyne_points\data\0000000000.bin,True,True,375,1242,121080,train,E:\monodepth_project\data\kitti\depth_maps\2011_09_26_2011_09_26_drive_0002_sync_0.npy
2011_09_26,2011_09_26_drive_0002_sync,1,E:\monodepth_project\data\kitti\2011_09_26\2011_09_26_drive_0002_sync\image_02\data\0000000001.png,E:\monodepth_project\data\kitti\2011_09_26\2011_09_26_drive_0002_sync\velodyne_points\data\0000000001.bin,True,True,375,1242,120862,train,E:\monodepth_project\data\kitti\depth_maps\2011_09_26_2011_09_26_drive_0002_sync_1.npy
2011_09_26,2011_09_26_drive_0002_sync,2,E:\monodepth_project\data\kitti\2011_09_26\2011_09_26_drive_0002_sync\image_02\data\0000000002.png,E:\monodepth_project\data\kitti\2011_09_26\2011_09_26_drive_0002_sync\velodyne_points\data\0000000002.bin,True,True,375,1242,120802,train,E:\monodepth_project\data\kitti\depth_maps\2011_09_26_2011_09_26_drive_0002_sync_2.npy
2011_09_26,2011_09_26_drive_0002_sync,3,E:\monodepth_project\data\kitti\2011_09_26\2011_09_26_drive_0002_sync\image_02\data\0000000003.png,E:\monodepth_project\data\kitti\2011_09_26\2011_09_26_drive_0002_sync\velodyne_points\data\0000000003.bin,True,True,375,1242,120603,train,E:\monodepth_project\data\kitti\depth_maps\2011_09_26_2011_09_26_drive_0002_sync_3.npy
2011_09_26,2011_09_26_drive_0002_sync,4,E:\monodepth_project\data\kitti\2011_09_26\2011_09_26_drive_0002_sync\image_02\data\0000000004.png,E:\monodepth_project\data\kitti\2011_09_26\2011_09_26_drive_0002_sync\velodyne_points\data\0000000004.bin,True,True,375,1242,120755,train,E:\monodepth_project\data\kitti\depth_maps\2011_09_26_2011_09_26_drive_0002_sync_4.npy
2011_09_26,2011_09_26_drive_0002_sync,5,E:\monodepth_project\data\kitti\2011_09_26\2011_09_26_drive_0002_sync\image_02\data\0000000005.png,E:\monodepth_project\data\kitti\2011_09_26\2011_09_26_drive_0002_sync\velodyne_points\data\0000000005.bin,True,True,375,1242,120853,train,E:\monodepth_project\data\kitti\depth_maps\2011_09_26_2011_09_26_drive_0002_sync_5.npy
2011_09_26,2011_09_26_drive_0002_sync,6,E:\monodepth_project\data\kitti\2011_09_26\2011_09_26_drive_0002_sync\image_02\data\0000000006.png,E:\monodepth_project\data\kitti\2011_09_26\2011_09_26_drive_0002_sync\velodyne_points\data\0000000006.bin,True,True,375,1242,120988,train,E:\monodepth_project\data\kitti\depth_maps\2011_09_26_2011_09_26_drive_0002_sync_6.npy
2011_09_26,2011_09_26_drive_0002_sync,7,E:\monodepth_project\data\kitti\2011_09_26\2011_09_26_drive_0002_sync\image_02\data\0000000007.png,E:\monodepth_project\data\kitti\2011_09_26\2011_09_26_drive_0002_sync\velodyne_points\data\0000000007.bin,True,True,375,1242,121116,train,E:\monodepth_project\data\kitti\depth_maps\2011_09_26_2011_09_26_drive_0002_sync_7.npy
2011_09_26,2011_09_26_drive_0002_sync,8,E:\monodepth_project\data\kitti\2011_09_26\2011_09_26_drive_0002_sync\image_02\data\0000000008.png,E:\monodepth_project\data\kitti\2011_09_26\2011_09_26_drive_0002_sync\velodyne_points\data\0000000008.bin,True,True,375,1242,121159,train,E:\monodepth_project\data\kitti\depth_maps\2011_09_26_2011_09_26_drive_0002_sync_8.npy
2011_09_26,2011_09_26_drive_0002_sync,9,E:\monodepth_project\data\kitti\2011_09_26\2011_09_26_drive_0002_sync\image_02\data\0000000009.png,E:\monodepth_project\data\kitti\2011_09_26\2011_09_26_drive_0002_sync\velodyne_points\data\0000000009.bin,True,True,375,1242,121250,train,E:\monodepth_project\data\kitti\depth_maps\2011_09_26_2011_09_26_drive_0002_sync_9.npy
2011_09_26,2011_09_26_drive_0002_sync,10,E:\monodepth_project\data\kitti\2011_09_26\2011_09_26_drive_0002_sync\image_02\data\0000000010.png,E:\monodepth_project\data\kitti\2011_09_26\2011_09_26_drive_0002_sync\velodyne_points\data\0000000010.bin,True,True,375,1242,121233,train,E:\monodepth_project\data\kitti\depth_maps\2011_09_26_2011_09_26_drive_0002_sync_10.npy
2011_09_26,2011_09_26_drive_0002_sync,11,E:\monodepth_project\data\kitti\2011_09_26\2011_09_26_drive_0002_sync\image_02\data\0000000011.png,E:\monodepth_project\data\kitti\2011_09_26\2011_09_26_drive_0002_sync\velodyne_points\data\0000000011.bin,True,True,375,1242,121245,train,E:\monodepth_project\data\kitti\depth_maps\2011_09_26_2011_09_26_drive_0002_sync_11.npy
2011_09_26,2011_09_26_drive_0002_sync,12,E:\monodepth_project\data\kitti\2011_09_26\2011_09_26_drive_0002_sync\image_02\data\0000000012.png,E:\monodepth_project\data\kitti\2011_09_26\2011_09_26_drive_0002_sync\velodyne_points\data\0000000012.bin,True,True,375,1242,121121,train,E:\monodepth_project\data\kitti\depth_maps\2011_09_26_2011_09_26_drive_0002_sync_12.npy
2011_09_26,2011_09_26_drive_0002_sync,13,E:\monodepth_project\data\kitti\2011_09_26\2011_09_26_drive_0002_sync\image_02\data\0000000013.png,E:\monodepth_project\data\kitti\2011_09_26\2011_09_26_drive_0002_sync\velodyne_points\data\0000000013.bin,True,True,375,1242,121008,train,E:\monodepth_project\data\kitti\depth_maps\2011_09_26_2011_09_26_drive_0002_sync_13.npy
2011_09_26,2011_09_26_drive_0002_sync,14,E:\monodepth_project\data\kitti\2011_09_26\2011_09_26_drive_0002_sync\image_02\data\0000000014.png,E:\monodepth_project\data\kitti\2011_09_26\2011_09_26_drive_0002_sync\velodyne_points\data\0000000014.bin,True,True,375,1242,121141,train,E:\monodepth_project\data\kitti\depth_maps\2011_09_26_2011_09_26_drive_0002_sync_14.npy
2011_09_26,2011_09_26_drive_0002_sync,15,E:\monodepth_project\data\kitti\2011_09_26\2011_09_26_drive_0002_sync\image_02\data\0000000015.png,E:\monodepth_project\data\kitti\2011_09_26\2011_09_26_drive_0002_sync\velodyne_points\data\0000000015.bin,True,True,375,1242,120746,train,E:\monodepth_project\data\kitti\depth_maps\2011_09_26_2011_09_26_drive_0002_sync_15.npy
